Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.4922,59733_source0.wav
6.0,9.0,Hydrornis irena,Malayan Banded-Pitta,0.3606,59733_source0.wav
9.0,12.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7903,59733_source0.wav
9.0,12.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.6407,59733_source0.wav
9.0,12.0,Hydrornis irena,Malayan Banded-Pitta,0.3125,59733_source0.wav
15.0,18.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.5062,59733_source0.wav
15.0,18.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3001,59733_source0.wav
21.0,24.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7567,59733_source0.wav
21.0,24.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7230,59733_source0.wav
21.0,24.0,Hydrornis irena,Malayan Banded-Pitta,0.4948,59733_source0.wav
27.0,30.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.9236,59733_source0.wav
27.0,30.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.6750,59733_source0.wav
3.0,6.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2520,603181_source2.wav
6.0,9.0,Buceros rhinoceros,Rhinoceros Hornbill,0.4961,603181_source2.wav
15.0,18.0,Buceros rhinoceros,Rhinoceros Hornbill,0.4983,603181_source2.wav
21.0,24.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3717,603181_source2.wav
27.0,30.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3013,603181_source2.wav
30.0,33.0,Buceros rhinoceros,Rhinoceros Hornbill,0.5671,603181_source2.wav
36.0,39.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.3783,603181_source2.wav
36.0,39.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3674,603181_source2.wav
36.0,39.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2723,603181_source2.wav
39.0,42.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3823,603181_source2.wav
42.0,45.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3542,603181_source2.wav
45.0,48.0,Buceros rhinoceros,Rhinoceros Hornbill,0.4156,603181_source2.wav
48.0,51.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3153,603181_source2.wav
54.0,57.0,Buceros rhinoceros,Rhinoceros Hornbill,0.6628,603181_source2.wav
54.0,57.0,Nyctyornis amictus,Red-bearded Bee-eater,0.5320,603181_source2.wav
54.0,57.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.2552,603181_source2.wav
57.0,60.0,Buceros rhinoceros,Rhinoceros Hornbill,0.4300,603181_source2.wav
57.0,60.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2938,603181_source2.wav
0.0,3.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9627,620802_source0.wav
0.0,3.0,Bangsia edwardsi,Moss-backed Tanager,0.4531,620802_source0.wav
0.0,3.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4103,620802_source0.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9896,620802_source0.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7434,620802_source0.wav
6.0,9.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9403,620802_source0.wav
6.0,9.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3256,620802_source0.wav
9.0,12.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9833,620802_source0.wav
9.0,12.0,Bangsia edwardsi,Moss-backed Tanager,0.6740,620802_source0.wav
9.0,12.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3522,620802_source0.wav
12.0,15.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9912,620802_source0.wav
12.0,15.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.5010,620802_source0.wav
15.0,18.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9621,620802_source0.wav
18.0,21.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9571,620802_source0.wav
18.0,21.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4628,620802_source0.wav
21.0,24.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9848,620802_source0.wav
21.0,24.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4438,620802_source0.wav
24.0,27.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9758,620802_source0.wav
24.0,27.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3543,620802_source0.wav
27.0,30.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9707,620802_source0.wav
27.0,30.0,Bangsia edwardsi,Moss-backed Tanager,0.5719,620802_source0.wav
27.0,30.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4103,620802_source0.wav
27.0,30.0,Xenops minutus,Plain Xenops,0.3127,620802_source0.wav
30.0,33.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9757,620802_source0.wav
30.0,33.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7587,620802_source0.wav
33.0,36.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9893,620802_source0.wav
33.0,36.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8827,620802_source0.wav
36.0,39.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9957,620802_source0.wav
36.0,39.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8282,620802_source0.wav
39.0,42.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9759,620802_source0.wav
39.0,42.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.5224,620802_source0.wav
42.0,45.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9876,620802_source0.wav
42.0,45.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.8298,620802_source0.wav
3.0,6.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2730,624050_source3.wav
18.0,21.0,Phacellodomus erythrophthalmus,Orange-eyed Thornbird,0.4355,624798_source0.wav
18.0,21.0,Hypsipetes leucocephalus,Black Bulbul,0.2729,624798_source0.wav
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.8990,627950_source0.wav
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.7541,627950_source0.wav
0.0,3.0,Dendrocitta formosae,Gray Treepie,0.3371,627950_source0.wav
6.0,9.0,Dendrocitta cinerascens,Bornean Treepie,0.8558,627950_source0.wav
6.0,9.0,Hydroprogne caspia,Caspian Tern,0.3623,627950_source0.wav
12.0,15.0,Dendrocitta cinerascens,Bornean Treepie,0.9812,627950_source0.wav
18.0,21.0,Dendrocitta cinerascens,Bornean Treepie,0.9809,627950_source0.wav
18.0,21.0,Dendrocitta cinerascens,Bornean Treepie,0.3285,627950_source0.wav
18.0,21.0,Cyanocitta cristata,Blue Jay,0.3100,627950_source0.wav
24.0,27.0,Dendrocitta cinerascens,Bornean Treepie,0.9661,627950_source0.wav
27.0,30.0,Dendrocitta cinerascens,Bornean Treepie,0.9647,627950_source0.wav
30.0,33.0,Dendrocitta cinerascens,Bornean Treepie,0.9876,627950_source0.wav
30.0,33.0,Dendrocitta cinerascens,Bornean Treepie,0.2983,627950_source0.wav
0.0,3.0,Rollulus rouloul,Crested Partridge,0.8900,628803_source0.wav
3.0,6.0,Rollulus rouloul,Crested Partridge,0.9602,628803_source0.wav
3.0,6.0,Rollulus rouloul,Crested Partridge,0.6097,628803_source0.wav
6.0,9.0,Rollulus rouloul,Crested Partridge,0.9838,628803_source0.wav
6.0,9.0,Rollulus rouloul,Crested Partridge,0.8187,628803_source0.wav
9.0,12.0,Rollulus rouloul,Crested Partridge,0.9747,628803_source0.wav
9.0,12.0,Rollulus rouloul,Crested Partridge,0.5552,628803_source0.wav
12.0,15.0,Rollulus rouloul,Crested Partridge,0.6415,628803_source0.wav
15.0,18.0,Rollulus rouloul,Crested Partridge,0.6479,628803_source0.wav
18.0,21.0,Rollulus rouloul,Crested Partridge,0.3711,628803_source0.wav
24.0,27.0,Pachycephala hypoxantha,Bornean Whistler,0.2889,629417_source0.wav
27.0,30.0,Luscinia luscinia,Thrush Nightingale,0.2631,629417_source0.wav
36.0,39.0,Myiarchus swainsoni,Swainson's Flycatcher,0.4830,629417_source0.wav
36.0,39.0,Spilornis cheela,Crested Serpent-Eagle,0.2577,629417_source0.wav
3.0,6.0,Erythropitta ussheri,Black-crowned Pitta,0.3082,67858_source1.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.3532,67858_source1.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.3442,67858_source1.wav
24.0,27.0,Psilopogon mystacophanos,Red-throated Barbet,0.2793,67858_source1.wav
27.0,30.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2597,67858_source1.wav
30.0,32.65,Buceros rhinoceros,Rhinoceros Hornbill,0.2678,67858_source1.wav
0.0,3.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9644,67864_source3.wav
0.0,3.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4701,67864_source3.wav
0.0,3.0,Centropus rectunguis,Short-toed Coucal,0.3335,67864_source3.wav
3.0,6.0,Centropus rectunguis,Short-toed Coucal,0.5869,67864_source3.wav
3.0,6.0,Baryphthengus martii,Rufous Motmot,0.5746,67864_source3.wav
3.0,6.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.5185,67864_source3.wav
3.0,6.0,Momotus momota,Amazonian Motmot,0.2859,67864_source3.wav
6.0,9.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9489,67864_source3.wav
6.0,9.0,Centropus rectunguis,Short-toed Coucal,0.5168,67864_source3.wav
9.0,12.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9693,67864_source3.wav
9.0,12.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4258,67864_source3.wav
9.0,12.0,Centropus rectunguis,Short-toed Coucal,0.3267,67864_source3.wav
12.0,15.0,Centropus rectunguis,Short-toed Coucal,0.3659,67864_source3.wav
12.0,15.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2985,67864_source3.wav
15.0,18.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9086,67864_source3.wav
15.0,18.0,Centropus rectunguis,Short-toed Coucal,0.6176,67864_source3.wav
15.0,18.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2566,67864_source3.wav
18.0,21.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.8917,67864_source3.wav
18.0,21.0,Centropus rectunguis,Short-toed Coucal,0.6152,67864_source3.wav
21.0,24.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.8759,67864_source3.wav
21.0,24.0,Geotrygon montana,Ruddy Quail-Dove,0.3973,67864_source3.wav
24.0,27.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9677,67864_source3.wav
24.0,27.0,Centropus rectunguis,Short-toed Coucal,0.4737,67864_source3.wav
24.0,27.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2880,67864_source3.wav
27.0,30.0,Centropus rectunguis,Short-toed Coucal,0.4484,67864_source3.wav
30.0,33.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9478,67864_source3.wav
30.0,33.0,Centropus rectunguis,Short-toed Coucal,0.3835,67864_source3.wav
30.0,33.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.3286,67864_source3.wav
33.0,36.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.8061,67864_source3.wav
33.0,36.0,Centropus rectunguis,Short-toed Coucal,0.7610,67864_source3.wav
36.0,39.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.8807,67864_source3.wav
36.0,39.0,Centropus rectunguis,Short-toed Coucal,0.2934,67864_source3.wav
39.0,42.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9705,67864_source3.wav
39.0,42.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.5627,67864_source3.wav
39.0,42.0,Centropus rectunguis,Short-toed Coucal,0.2729,67864_source3.wav
42.0,45.0,Lophostrix cristata,Crested Owl,0.7954,67864_source3.wav
42.0,45.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4228,67864_source3.wav
45.0,48.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.9726,67864_source3.wav
45.0,48.0,Centropus rectunguis,Short-toed Coucal,0.5306,67864_source3.wav
45.0,48.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.5281,67864_source3.wav
48.0,51.0,Centropus rectunguis,Short-toed Coucal,0.3389,67864_source3.wav
51.0,53.49,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.8242,67864_source3.wav
51.0,53.49,Centropus rectunguis,Short-toed Coucal,0.3848,67864_source3.wav
0.0,3.0,Erythropitta ussheri,Black-crowned Pitta,0.4521,67894_source1.wav
3.0,6.0,Hypothymis azurea,Black-naped Monarch,0.3424,67894_source1.wav
6.0,9.0,Erythropitta ussheri,Black-crowned Pitta,0.4025,67894_source1.wav
12.0,15.0,Hypothymis azurea,Black-naped Monarch,0.4280,67894_source1.wav
18.0,21.0,Erythropitta ussheri,Black-crowned Pitta,0.3437,67894_source1.wav
27.0,30.0,Erythropitta ussheri,Black-crowned Pitta,0.3399,67894_source1.wav
30.0,33.0,Erythropitta ussheri,Black-crowned Pitta,0.4330,67894_source1.wav
33.0,36.0,Erythropitta ussheri,Black-crowned Pitta,0.3704,67894_source1.wav
3.0,6.0,Cyornis caerulatus,Sunda Blue Flycatcher,0.3721,68095_source0.wav
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5257,68095_source0.wav
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3750,68095_source0.wav
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5364,68095_source0.wav
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.2668,68095_source0.wav
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.4212,68095_source0.wav
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3749,68095_source0.wav
30.0,33.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5609,68095_source0.wav
30.0,33.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3232,68095_source0.wav
33.0,36.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3327,68095_source0.wav
36.0,37.17,Psilopogon duvaucelii,Blue-eared Barbet,0.4249,68095_source0.wav
6.0,9.0,Rhipidura albicollis,White-throated Fantail,0.9452,68682_source1.wav
9.0,12.0,Cyornis caerulatus,Sunda Blue Flycatcher,0.2613,68682_source1.wav
12.0,15.0,Rhipidura albicollis,White-throated Fantail,0.9532,68682_source1.wav
12.0,15.0,Rhipidura albicollis,White-throated Fantail,0.4062,68682_source1.wav
15.0,18.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2550,68682_source1.wav
18.0,21.0,Rhipidura albicollis,White-throated Fantail,0.8461,68682_source1.wav
18.0,21.0,Rhipidura albicollis,White-throated Fantail,0.2821,68682_source1.wav
24.0,27.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.3372,68682_source1.wav
27.0,30.0,Rhipidura albicollis,White-throated Fantail,0.8666,68682_source1.wav
36.0,39.0,Rhipidura albicollis,White-throated Fantail,0.9754,68682_source1.wav
36.0,39.0,Rhipidura albicollis,White-throated Fantail,0.5851,68682_source1.wav
39.0,42.0,Sipia nigricauda,Esmeraldas Antbird,0.3708,68682_source1.wav
6.0,9.0,Hydrornis baudii,Blue-headed Pitta,0.2547,69163_source1.wav
12.0,15.0,Buceros rhinoceros,Rhinoceros Hornbill,0.5467,69163_source1.wav
15.0,18.0,Buceros rhinoceros,Rhinoceros Hornbill,0.5118,69163_source1.wav
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3304,69163_source1.wav
18.0,21.0,Buceros rhinoceros,Rhinoceros Hornbill,0.5277,69163_source1.wav
18.0,21.0,Copsychus stricklandii,-,0.2858,69163_source1.wav
18.0,21.0,Nyctyornis amictus,Red-bearded Bee-eater,0.2536,69163_source1.wav
24.0,27.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3893,69163_source1.wav
27.0,30.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3171,69163_source1.wav
3.0,6.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3049,69218_source1.wav
15.0,18.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.2803,69218_source1.wav
33.0,36.0,Hydrornis baudii,Blue-headed Pitta,0.3443,69218_source1.wav
39.0,42.0,Hydrornis baudii,Blue-headed Pitta,0.2654,69218_source1.wav
42.0,45.0,Buceros rhinoceros,Rhinoceros Hornbill,0.3069,69218_source1.wav
42.0,45.0,Hydrornis baudii,Blue-headed Pitta,0.3068,69218_source1.wav
0.0,3.0,Polyplectron schleiermacheri,-,0.3510,69246_source2.wav
3.0,6.0,Polyplectron schleiermacheri,-,0.4223,69246_source2.wav
6.0,9.0,Polyplectron schleiermacheri,-,0.4622,69246_source2.wav
6.0,9.0,Centropus rectunguis,Short-toed Coucal,0.3048,69246_source2.wav
9.0,12.0,Polyplectron schleiermacheri,-,0.3169,69246_source2.wav
12.0,15.0,Polyplectron schleiermacheri,-,0.3854,69246_source2.wav
15.0,18.0,Polyplectron schleiermacheri,-,0.3430,69246_source2.wav
24.0,27.0,Polyplectron schleiermacheri,-,0.2590,69246_source2.wav
39.0,42.0,Erythropitta ussheri,Black-crowned Pitta,0.2685,69246_source2.wav
42.0,45.0,Polyplectron schleiermacheri,-,0.2967,69246_source2.wav
45.0,48.0,Polyplectron schleiermacheri,-,0.3412,69246_source2.wav
48.0,51.0,Polyplectron schleiermacheri,-,0.4492,69246_source2.wav
51.0,54.0,Polyplectron schleiermacheri,-,0.2576,69246_source2.wav
54.0,57.0,Polyplectron schleiermacheri,-,0.3795,69246_source2.wav
57.0,60.0,Polyplectron schleiermacheri,-,0.4555,69246_source2.wav
63.0,65.08,Polyplectron schleiermacheri,-,0.2721,69246_source2.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8459,70593_source0.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.5840,70593_source0.wav
3.0,6.0,Human whistle,Human whistle,0.5190,70593_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9104,70593_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6618,70593_source0.wav
9.0,12.0,Turdinus macrodactylus,Large Wren-Babbler,0.3540,70593_source0.wav
9.0,12.0,Copsychus stricklandii,-,0.3388,70593_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6290,70593_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6139,70593_source0.wav
12.0,15.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.5736,70593_source0.wav
12.0,15.0,Copsychus stricklandii,-,0.2554,70593_source0.wav
15.0,18.0,Copsychus stricklandii,-,0.4090,70593_source0.wav
15.0,18.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.3776,70593_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9876,70593_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9134,70593_source0.wav
18.0,21.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.4269,70593_source0.wav
21.0,24.0,Rhynochetos jubatus,Kagu,0.3155,70593_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8116,70593_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.7466,70593_source0.wav
24.0,27.0,Copsychus stricklandii,-,0.3582,70593_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8128,70593_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6041,70593_source0.wav
30.0,33.0,Hydrornis soror,Blue-rumped Pitta,0.3564,70593_source0.wav
30.0,33.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.2993,70593_source0.wav
33.0,36.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9889,70593_source0.wav
33.0,36.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9390,70593_source0.wav
33.0,36.0,Human whistle,Human whistle,0.3224,70593_source0.wav
33.0,36.0,Copsychus stricklandii,-,0.3206,70593_source0.wav
39.0,42.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9810,70593_source0.wav
39.0,42.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8968,70593_source0.wav
39.0,42.0,Human whistle,Human whistle,0.4592,70593_source0.wav
39.0,42.0,Copsychus stricklandii,-,0.3852,70593_source0.wav
45.0,48.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9777,70593_source0.wav
45.0,48.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8965,70593_source0.wav
45.0,48.0,Copsychus stricklandii,-,0.5510,70593_source0.wav
45.0,48.0,Human whistle,Human whistle,0.3297,70593_source0.wav
48.0,51.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.5137,70593_source0.wav
48.0,51.0,Hydrornis baudii,Blue-headed Pitta,0.2625,70593_source0.wav
6.0,9.0,Platysmurus leucopterus,Black Magpie,0.9998,70596_source0.wav
6.0,9.0,Platysmurus aterrimus,-,0.9980,70596_source0.wav
9.0,12.0,Hydrornis caeruleus,Giant Pitta,0.5364,70596_source0.wav
9.0,12.0,Hydrornis baudii,Blue-headed Pitta,0.3306,70596_source0.wav
12.0,15.0,Platysmurus leucopterus,Black Magpie,0.9997,70596_source0.wav
12.0,15.0,Platysmurus aterrimus,-,0.9986,70596_source0.wav
18.0,21.0,Platysmurus leucopterus,Black Magpie,0.9993,70596_source0.wav
18.0,21.0,Platysmurus aterrimus,-,0.9934,70596_source0.wav
21.0,24.0,Platysmurus aterrimus,-,0.9958,70596_source0.wav
21.0,24.0,Platysmurus leucopterus,Black Magpie,0.9822,70596_source0.wav
24.0,27.0,Platysmurus aterrimus,-,0.2681,70596_source0.wav
24.0,27.0,Platysmurus leucopterus,Black Magpie,0.2648,70596_source0.wav
6.0,9.0,Cantorchilus nigricapillus,Bay Wren,0.2505,730906_source0.wav
0.0,3.0,Berenicornis comatus,White-crowned Hornbill,0.4560,730948_source1.wav
12.0,15.0,Copsychus stricklandii,-,0.4375,759232_source0.wav
12.0,15.0,Copsychus malabaricus,White-rumped Shama,0.3427,759232_source0.wav
15.0,18.0,Nicator gularis,Eastern Nicator,0.8114,759232_source0.wav
21.0,24.0,Turdus hauxwelli,Hauxwell's Thrush,0.6276,759232_source0.wav
27.0,30.0,Copsychus stricklandii,-,0.8462,759232_source0.wav
27.0,30.0,Copsychus malabaricus,White-rumped Shama,0.4587,759232_source0.wav
0.0,3.0,Eupetes macrocerus,Malaysian Rail-babbler,0.6877,769376_source1.wav
3.0,6.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2635,769376_source1.wav
3.0,6.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.2571,769376_source1.wav
6.0,9.0,Erythropitta ussheri,Black-crowned Pitta,0.3066,769376_source1.wav
6.0,9.0,Eupetes macrocerus,Malaysian Rail-babbler,0.2947,769376_source1.wav
9.0,12.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.3078,769376_source1.wav
9.0,12.0,Corvus unicolor,-,0.2870,769376_source1.wav
12.0,15.0,Cicinnurus respublica,Wilson's Bird-of-Paradise,0.2770,769376_source1.wav
24.0,27.0,Erythropitta ussheri,Black-crowned Pitta,0.2610,769376_source1.wav
33.0,36.0,Corvus unicolor,-,0.2639,769376_source1.wav
33.0,36.0,Buceros rhinoceros,Rhinoceros Hornbill,0.2574,769376_source1.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.5058,772994_source0.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.4914,772994_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.5360,772994_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.4923,772994_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9990,772994_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9889,772994_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9629,772994_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9438,772994_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9971,772994_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9968,772994_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9879,772994_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9754,772994_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9970,772994_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9952,772994_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9731,772994_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.8344,772994_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9679,772994_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9175,772994_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9965,772994_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9883,772994_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9979,772994_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9959,772994_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9993,772994_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9964,772994_source0.wav
6.0,9.0,Copsychus stricklandii,-,0.7921,792977_source0.wav
9.0,12.0,Copsychus stricklandii,-,0.9373,792977_source0.wav
9.0,12.0,Copsychus malabaricus,White-rumped Shama,0.8027,792977_source0.wav
9.0,12.0,Sylvia abyssinica,African Hill Babbler,0.5918,792977_source0.wav
9.0,12.0,Copsychus niger,White-vented Shama,0.5654,792977_source0.wav
27.0,30.0,Erythropitta ussheri,Black-crowned Pitta,0.5391,792977_source0.wav
30.0,33.0,Erythropitta ussheri,Black-crowned Pitta,0.3203,792977_source0.wav
0.0,3.0,Polyplectron schleiermacheri,-,0.4004,815128_source2.wav
3.0,6.0,Polyplectron schleiermacheri,-,0.2770,815128_source2.wav
6.0,9.0,Polyplectron schleiermacheri,-,0.4723,815128_source2.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.6220,815128_source2.wav
9.0,12.0,Copsychus stricklandii,-,0.3930,815128_source2.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.3452,815128_source2.wav
9.0,12.0,Hydrornis baudii,Blue-headed Pitta,0.2948,815128_source2.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.3968,815128_source2.wav
15.0,18.0,Erythropitta ussheri,Black-crowned Pitta,0.3353,815128_source2.wav
21.0,24.0,Erythropitta ussheri,Black-crowned Pitta,0.6469,815128_source2.wav
21.0,24.0,Cyanoderma erythropterum,Chestnut-winged Babbler,0.5032,815128_source2.wav
21.0,24.0,Harpactes diardii,Diard's Trogon,0.3364,815128_source2.wav
